Positive	Negative	Text	Explanation
1	-1	Removed SleepingAction from Abstract scheduler. ExecutorScheduler throws exception for the delayed action. 	Removed SleepingAction from Abstract scheduler .[sentence: 1,-1] ExecutorScheduler throws exception for the delayed action .[sentence: 1,-1] [result: max + and - of any sentence]
2	-2	Improve error handling of user provided Observers https://github.com/Netflix/RxJava/issues/216 	Improve[2]error[-2]handling of user provided Observers https ://github .[sentence: 2,-2] com /Netflix /RxJava /issues /216 [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Extract UnsubscribeTester to top level 	Extract UnsubscribeTester to top level [sentence: 1,-1] [result: max + and - of any sentence]
2	-1	Small reorganization of code for OperationTake and TrustedObservableTester - removed rx.testing package (if that's going to exist that means it's bleeding into something that should live in /src/test and beyond what works well for inner class testing) - made TrustedObservableTester part of rx.operation package and an inner UnitTest class so it doesn't become part of the public API 	Small reorganization of code for OperationTake and TrustedObservableTester[2]-removed rx .[sentence: 2,-1] testing package (if that's going to exist that means it's bleeding into something that should live in /src /test and beyond what works well for inner class testing )-made TrustedObservableTester[2]part of rx .[sentence: 2,-1] operation package and an inner UnitTest class so it doesn't become part of the public API [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Introduce Subject as analogue to RX ISubject 	Introduce Subject as analogue to RX ISubject [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Rename Subject to PublishSubject 	Rename Subject to PublishSubject [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Incorporate review suggestions. - Changes finally0 to finallyDo. - Removes unnecessary subscription-wrapping. - Handle exceptions in onCompleted/onError 	Incorporate review suggestions .[sentence: 1,-1] -Changes finally0 to finallyDo .[sentence: 1,-1] -Removes unnecessary[-2]subscription -wrapping .[sentence: 1,-2] -Handle exceptions in onCompleted /onError [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Split Take and TakeWhile 	Split Take and TakeWhile [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	renamed tests 	renamed tests [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	More tests 	More tests [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Subscriptions cleanup - make createSubscription be create … as I had originally intended to do but forgot to - make EmptySubscription a singleton 	Subscriptions cleanup -make createSubscription be create …as I had originally intended to do but forgot to -make EmptySubscription a singleton [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Subscriptions utility class and rx.subscriptions package https://github.com/Netflix/RxJava/issues/173 	Subscriptions utility class and rx .[sentence: 1,-1] subscriptions package https ://github .[sentence: 1,-1] com /Netflix /RxJava /issues /173 [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Move GroupedObservable to rx.observables 	Move GroupedObservable to rx .[sentence: 1,-1] observables [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Implemented GetIterator operation 	Implemented GetIterator operation [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Refactored TakeUntil operator 	Refactored TakeUntil operator [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Updated single/singleOrDefault according to review request 	Updated single /singleOrDefault according to review request [sentence: 1,-1] [result: max + and - of any sentence]
1	-2	Static method plus javadoc 	Static[-2]method plus javadoc [sentence: 1,-2] [result: max + and - of any sentence]
1	-1	forEach with Action1 but not Observer I re-read the MSDN docs and found the previous implementation wasn't complying with the contract. http://msdn.microsoft.com/en-us/library/hh211815(v=vs.103).aspx I believe this now does. 	forEach with Action1 but not Observer I re -read the MSDN docs and found the previous implementation wasn't complying with the contract .[sentence: 1,-1] http ://msdn .[sentence: 1,-1] microsoft .[sentence: 1,-1] com /en -us /library /hh211815 (v =vs .[sentence: 1,-1] 103 ).[sentence: 1,-1] aspx I believe this now does .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	merge Operator TakeWhile pull request This is a manual merge of https://github.com/Netflix/RxJava/pull/125 contributed by @mairbek 	merge Operator TakeWhile pull request This is a manual merge of https ://github .[sentence: 1,-1] com /Netflix /RxJava /pull /125 contributed by @mairbek [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Renamed takeWhile with Func2 parameter to takeWhileWithIndex Added takeWhile and takeWhileWithIndex methods to Observable 	Renamed takeWhile with Func2 parameter to takeWhileWithIndex Added takeWhile and takeWhileWithIndex methods to Observable [sentence: 1,-1] [result: max + and - of any sentence]
2	-1	TakeWhile support for predicate with index 	TakeWhile support[2]for predicate with index [sentence: 2,-1] [result: max + and - of any sentence]
1	-1	Basic take-while implementation 	Basic take -while implementation [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	removing .observables package so main classes are just rx.* 	removing .[sentence: 1,-1] observables package so main classes are just rx .*[sentence: 1,-1] [result: max + and - of any sentence]
2	-1	synchronization and contract refactoring No longer will synchronization ever be added automatically. If synchronization is needed then the synchronize() operator should be used. The AtomicObserver is added to Observables (but not internally trusted ones) to ensure compliance with the Rx contract and auto-unsubscribe. This should generally mean just 1 wrapper at the top of a sequence chain. These changes are based on a discussion with Erik about how Rx 2.0 works in .Net. 	synchronization and contract refactoring No longer will synchronization ever be added automatically .[sentence: 1,-1] If synchronization is needed then the synchronize ()operator should be used .[sentence: 1,-1] The AtomicObserver is added to Observables (but not internally trusted[2]ones )to ensure compliance with the Rx contract and auto -unsubscribe .[sentence: 2,-1] This should generally mean just 1 wrapper at the top of a sequence chain .[sentence: 1,-1] These changes are based on a discussion with Erik about how Rx 2 .[sentence: 1,-1] 0 works in .[sentence: 1,-1] Net .[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Change NullObservableSubscription to NoOpObservableSubscription Gives stacktraces that make more sense as "null" has nothing to do with it. 	Change NullObservableSubscription to NoOpObservableSubscription Gives stacktraces that make more sense as 'null 'has nothing to do with it .[sentence: 1,-1] [result: max + and - of any sentence]
2	-1	Performance refactoring: OperatorSubscribeFunction - migrated Func1 to OperatorSubscribeFunction for internal operator implementations - do not wrap with AtomicObserver when it's a trusted operator https://github.com/Netflix/RxJava/issues/104 	Performance refactoring :OperatorSubscribeFunction -migrated Func1 to OperatorSubscribeFunction for internal operator implementations -do not wrap with AtomicObserver when it's a trusted[2]operator https ://github .[sentence: 2,-1] com /Netflix /RxJava /issues /104 [sentence: 1,-1] [result: max + and - of any sentence]
2	-2	Refactoring towards performance improvements - Convert operators to implement Func1 instead of extend Observable - Change Observable to concete instead of abstract - subscribe is now controlled by the concrete class so we can control the wrapping of a Func to be executed when subscribe is called - removed most wrapping inside operators with AtomicObservable except for complex operators like Zip that appear to still need it While doing these changes the util/function packages got moved a little as well to make more sense for where the Atomic* classes should go 	Refactoring towards performance improvements[2]-Convert operators to implement Func1 instead of extend Observable -Change Observable to concete instead of abstract -subscribe is now controlled by the concrete class so we can control the wrapping of a Func to be executed[-2]when subscribe is called -removed most wrapping inside operators with AtomicObservable except for complex operators like[2]Zip that appear to still need it While doing these changes the util /function packages got moved a little as well to make more sense for where the Atomic *classes should go [sentence: 2,-2] [result: max + and - of any sentence]
2	-1	Performance optimizations for dynamic function execution. - memoize dynamic function constructions so executions are statically typed after a single dynamic lookup instead of dynamic on every execution 	Performance optimizations for dynamic[2]function execution .[sentence: 2,-1] -memoize dynamic[2]function constructions so executions are statically typed after a single dynamic[2]lookup instead of dynamic[2]on every execution [sentence: 2,-1] [result: max + and - of any sentence]
1	-1	update language adaptors to rx.* package 	update language adaptors to rx .*[sentence: 1,-1] package [sentence: 1,-1] [result: max + and - of any sentence]
1	-1	changing package to rx.* 	changing package to rx .*[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Refactoring for consistent implementation approach. Combined ObservableExtensions into Observable to match how Rx works (Observable.* methods) 	Refactoring for consistent implementation approach .[sentence: 1,-1] Combined ObservableExtensions into Observable to match how Rx works (Observable .*[sentence: 1,-1] methods )[sentence: 1,-1] [result: max + and - of any sentence]
1	-1	Rename to Observer/Observable Observable is now a concrete abstract class rather than an interface with 1:1 relationship to a concrete class. 	Rename to Observer /Observable Observable is now a concrete abstract class rather than an interface with 1 :1 relationship to a concrete class .[sentence: 1,-1] [result: max + and - of any sentence]
